Date,Open,High,Low,Close,Adj Close,Volume
2022-06-15,157.839996,163.410004,157.160004,160.759995,146.500595,52138059
2022-06-16,160.220001,160.300003,153.460007,153.639999,140.012146,60187717
2022-06-17,155.080002,159.020004,153.759995,155.919998,142.089905,62981976
2022-06-20,156.860001,161.250000,156.020004,160.119995,145.917358,28154520
2022-06-21,160.500000,162.539993,158.660004,160.419998,146.190750,40945612
2022-06-22,157.660004,162.807007,157.660004,161.339996,147.029144,43468134
2022-06-23,159.360001,160.419998,154.039993,154.080002,140.413116,42518920
2022-06-24,155.080002,159.600006,152.960007,158.940002,144.842056,55663456
2022-06-27,158.580002,161.279999,157.339996,158.639999,144.568634,46256489
2022-06-28,159.740005,162.639999,159.500000,160.020004,145.826233,95098056
2022-06-29,157.880005,159.580002,156.759995,156.759995,142.855408,48146770
2022-06-30,154.399994,154.919998,150.119995,153.119995,139.538269,49777626
2022-07-01,151.860001,156.720001,151.639999,153.199997,139.611160,39156126
2022-07-04,154.020004,157.039993,153.919998,155.520004,141.725388,28079764
2022-07-05,156.500000,157.039001,147.179993,147.479996,134.398544,67023196
2022-07-06,148.839996,150.619995,145.979996,146.860001,133.833542,62994202
2022-07-07,149.059998,152.500000,149.000000,151.020004,137.624542,56736408
2022-07-08,151.199997,153.320007,149.160004,151.960007,138.481171,42802419
2022-07-11,149.860001,152.399994,149.520004,151.000000,137.606308,27895710
2022-07-12,149.639999,152.220001,146.940002,152.139999,138.645187,42389480
2022-07-13,150.360001,151.800003,148.020004,149.220001,135.984177,42491244
2022-07-14,148.720001,151.141006,145.179993,145.539993,132.630615,71086571
2022-07-15,145.600006,151.520004,145.160004,150.300003,136.968414,53102595
2022-07-18,151.460007,156.341003,151.460007,154.220001,140.540695,43856613
2022-07-19,153.059998,159.600006,153.059998,158.220001,144.185883,38552890
2022-07-20,158.539993,159.720001,155.899994,157.639999,143.657349,65043186
2022-07-21,157.860001,160.779999,156.720001,158.960007,144.860260,77532446
2022-07-22,158.500000,159.871994,156.759995,157.839996,143.839600,54866757
2022-07-25,156.880005,161.889999,156.220993,160.720001,146.464157,55314543
2022-07-26,160.619995,161.119995,156.740005,156.880005,142.964752,50305161
2022-07-27,157.460007,159.214996,155.699997,157.660004,143.675568,118779130
2022-07-28,156.100006,157.559998,149.300003,150.339996,137.004852,87466863
2022-07-29,153.399994,157.979996,152.539993,157.179993,143.238144,72309405
2022-08-01,160.000000,162.080002,157.854004,159.800003,145.625763,59578386
2022-08-02,159.240005,161.520004,158.619995,160.020004,145.826233,76480735
2022-08-03,158.899994,163.679993,158.779999,163.320007,148.833542,40177324
2022-08-04,163.119995,165.699997,161.119995,162.479996,148.068039,63556077
2022-08-05,161.899994,165.429993,161.020004,164.000000,149.453217,43242514
2022-08-08,165.500000,166.919998,164.740005,166.000000,151.275803,57175243
2022-08-09,165.139999,167.699997,164.639999,165.860001,151.148239,47518114
2022-08-10,166.000000,170.100006,165.419998,169.759995,154.702286,82316178
2022-08-11,169.020004,170.139999,167.500000,168.979996,156.059891,47289799
2022-08-12,169.899994,172.921997,169.100006,171.600006,158.479599,50918564
2022-08-15,172.220001,172.300003,170.720001,171.559998,158.442627,43128335
2022-08-16,172.059998,172.199997,169.880005,170.500000,157.463684,26647334
2022-08-17,171.339996,173.360001,168.539993,168.679993,155.782837,20688108
2022-08-18,168.600006,169.460007,167.460007,168.500000,155.616608,25224763
2022-08-19,168.039993,169.220001,164.910995,165.279999,152.642792,53335326
2022-08-22,164.000000,164.794006,161.779999,163.080002,150.611023,36166208
2022-08-23,162.300003,165.139999,162.166000,163.600006,151.091263,30777856
2022-08-24,162.800003,163.979996,160.639999,162.619995,150.186172,31788791
2022-08-25,164.000000,165.160004,163.080002,164.160004,151.608429,27147208
2022-08-26,165.399994,166.699997,162.039993,162.100006,149.705948,30454502
2022-08-30,161.720001,168.080002,161.240005,164.699997,152.107147,49358851
2022-08-31,165.660004,166.960007,164.139999,164.500000,151.922440,52657111
2022-09-01,163.860001,164.059998,160.460007,161.399994,149.059448,34587713
2022-09-02,161.960007,169.451996,161.436005,168.639999,155.745880,51300909
2022-09-05,163.960007,167.119995,163.800003,166.500000,153.769531,26400585
2022-09-06,167.380005,171.649994,166.580002,167.880005,155.044022,37590573
2022-09-07,166.020004,166.699997,163.600006,164.100006,151.553040,46181307
2022-09-08,164.279999,167.300003,162.860001,166.259995,153.547867,44118012
2022-09-09,166.000000,170.000000,165.339996,168.839996,155.930618,41608887
2022-09-12,173.042007,175.259995,170.537994,173.960007,160.659134,49161895
2022-09-13,174.320007,175.820007,171.600006,171.940002,158.793579,44341919
2022-09-14,170.419998,172.759995,169.080002,169.899994,156.909546,42259194
2022-09-15,169.699997,172.639999,169.639999,172.240005,159.070648,41696437
2022-09-16,171.720001,173.440002,170.600006,171.139999,158.054749,127232166
2022-09-20,171.139999,174.380005,170.300003,170.919998,157.851578,41957108
2022-09-21,169.119995,172.419998,165.020004,167.800003,154.970139,59874890
2022-09-22,165.119995,170.707001,164.720001,166.259995,153.547867,65411705
2022-09-23,165.380005,167.419998,160.619995,161.860001,149.484299,51682595
2022-09-26,160.500000,161.979996,156.679993,157.597000,145.547241,52779101
2022-09-27,161.020004,162.240005,155.520004,155.839996,143.924561,55358565
2022-09-28,153.500000,154.339996,146.500000,151.080002,139.528534,84832724
2022-09-29,150.259995,150.539993,142.720001,144.660004,133.599396,68587663
2022-09-30,144.039993,147.619003,141.679993,144.300003,133.266922,75103787
2022-10-03,143.460007,146.119995,141.259995,145.080002,133.987289,52847044
2022-10-04,146.500000,151.059998,146.080002,150.740005,139.214523,43680699
2022-10-05,149.820007,151.367004,145.600006,147.619995,136.333069,36822485
2022-10-06,148.559998,149.199997,144.119995,144.800003,133.728683,37789764
2022-10-07,144.800003,146.059998,142.600006,143.479996,132.509613,32681532
2022-10-10,142.279999,145.160004,142.279999,143.240005,132.287979,27915059
2022-10-11,142.039993,142.395004,139.559998,140.160004,129.443466,52106881
2022-10-12,138.000000,138.380005,132.059998,135.679993,125.305992,65690001
2022-10-13,135.320007,143.800003,134.460007,142.539993,131.641495,65181658
2022-10-14,145.000000,148.880005,142.539993,142.820007,131.900085,51791492
2022-10-17,142.779999,147.259995,142.619995,145.399994,134.282806,30616486
2022-10-18,147.740005,150.160004,147.080002,147.500000,136.222244,30635600
2022-10-19,145.600006,147.279999,143.220001,144.300003,133.266922,28614081
2022-10-20,143.600006,148.500000,142.199997,145.339996,134.227402,69905432
2022-10-21,143.740005,146.199997,141.899994,145.039993,133.950348,25886257
2022-10-24,145.880005,150.839996,145.440002,148.940002,137.552155,30167127
2022-10-25,149.600006,150.300003,146.039993,150.220001,138.734283,24812022
2022-10-26,150.919998,152.223007,147.580002,149.820007,138.364868,63447450
2022-10-27,150.020004,151.320007,148.139999,150.259995,138.771225,24538170
2022-10-28,146.979996,148.354996,144.880005,146.440002,135.243301,22647996
2022-10-31,147.080002,149.119995,146.639999,147.759995,136.462357,24632742
2022-11-01,149.360001,151.880005,148.679993,150.339996,138.845093,28844091
2022-11-02,150.580002,151.860001,148.080002,150.100006,138.623459,19608289
2022-11-03,148.779999,150.160004,146.880005,149.520004,138.087814,23393870
2022-11-04,151.020004,154.619995,150.300003,153.520004,141.781967,34319023
2022-11-07,152.899994,155.529999,151.759995,152.600006,140.932312,23685124
2022-11-08,153.119995,155.940002,152.820007,154.179993,142.391495,56097569
2022-11-09,154.419998,155.399994,152.960007,154.399994,142.594681,21699444
2022-11-10,153.720001,157.460007,153.000000,157.000000,144.995880,59021509
2022-11-11,157.020004,159.830002,156.460007,158.220001,146.122589,53765652
2022-11-14,156.779999,158.740005,155.199997,157.619995,145.568466,27491978
2022-11-15,156.619995,157.360001,155.320007,157.220001,145.199081,22762920
2022-11-16,155.839996,156.500000,153.940002,154.399994,142.594681,27203752
2022-11-17,155.220001,157.020996,153.520004,156.660004,144.681885,30779589
2022-11-18,156.880005,159.179993,156.059998,158.220001,146.122589,22358632
2022-11-21,157.759995,158.479996,156.820007,157.940002,145.864014,13670802
2022-11-22,159.119995,159.300003,157.119995,157.919998,145.845535,16784247
2022-11-23,157.660004,158.660004,156.919998,158.279999,146.178009,13194996
2022-11-24,158.080002,160.559998,158.080002,159.419998,147.230850,14339660
2022-11-25,159.619995,160.220001,158.059998,159.059998,146.898376,17701072
2022-11-28,158.360001,160.776001,157.880005,158.179993,146.085663,25642764
2022-11-29,157.279999,161.779999,157.220001,161.000000,148.690048,42340565
2022-11-30,161.779999,162.800003,160.350006,161.240005,148.911713,84403402
2022-12-01,161.960007,162.320007,158.179993,158.279999,146.178009,28956372
2022-12-02,159.059998,159.100006,155.860001,156.820007,144.829651,28802164
2022-12-05,156.360001,158.860001,156.020004,156.279999,144.330948,24394215
2022-12-06,157.259995,160.619995,155.639999,158.759995,146.621307,80092367
2022-12-07,158.000000,159.520004,155.960007,157.440002,145.402237,24905097
2022-12-08,157.399994,157.906006,156.580002,156.800003,144.811188,21644000
2022-12-09,156.699997,159.479996,156.139999,159.479996,147.286255,23399847
2022-12-12,159.880005,160.220001,156.940002,158.139999,146.048721,33870358
2022-12-13,158.919998,161.820007,157.960007,161.779999,149.410416,42888082
2022-12-14,162.839996,162.839996,160.039993,160.259995,148.006622,42580381
2022-12-15,159.339996,159.684998,155.199997,155.199997,143.333496,32662221
2022-12-16,154.339996,155.740005,152.100006,154.419998,142.613144,109511197
2022-12-19,154.839996,156.559998,154.380005,155.380005,143.499756,14673171
2022-12-20,154.000000,156.539993,153.619995,155.740005,143.832230,20757044
2022-12-21,156.300003,158.380005,155.059998,158.080002,145.993317,26030701
2022-12-22,158.080002,159.001007,157.139999,157.139999,145.125183,18858465
2022-12-23,157.139999,158.360001,156.639999,157.740005,145.679321,6137843
2022-12-28,158.240005,159.660004,157.440002,158.880005,146.732147,15974901
2022-12-29,158.139999,159.339996,157.039993,159.339996,147.156967,17312328
2022-12-30,158.559998,159.740005,158.199997,158.520004,146.399673,9144860
2023-01-03,159.520004,164.309998,159.080002,163.600006,151.091263,34940227
2023-01-04,164.100006,168.289993,164.100006,168.080002,155.228714,31851649
2023-01-05,167.179993,173.740005,166.360001,172.419998,159.236877,40113321
2023-01-06,171.820007,172.699997,171.339996,172.100006,158.941360,23266356
2023-01-09,172.100006,174.160004,171.880005,172.619995,159.421585,32930427
2023-01-10,170.179993,172.660004,170.020004,171.600006,158.479599,50086285
2023-01-11,171.039993,174.399994,171.039993,173.539993,160.271225,119855470
2023-01-12,174.240005,178.000000,174.240005,177.080002,163.540588,31151382
2023-01-13,177.880005,180.979996,176.919998,180.740005,166.920746,40855553
2023-01-16,178.839996,182.500000,178.720001,182.500000,168.546173,20281691
2023-01-17,181.000000,182.860001,180.160004,180.940002,167.105453,31207511
2023-01-18,180.339996,182.839996,179.880005,182.100006,168.176758,55985902
2023-01-19,178.860001,179.720001,175.839996,177.380005,163.817657,34438199
2023-01-20,177.940002,179.201996,176.710999,178.419998,164.778122,27839430
2023-01-23,178.559998,180.240005,178.559998,179.880005,166.126495,26445387
2023-01-24,180.919998,181.179993,178.860001,179.759995,166.015671,41893275
2023-01-25,179.000000,181.720001,178.600006,181.720001,167.825806,59311967
2023-01-26,182.520004,185.259995,182.184998,185.039993,170.891968,109872375
2023-01-27,185.759995,185.979996,184.300003,185.779999,171.575378,22327860
2023-01-30,184.699997,186.779999,183.139999,186.660004,172.388092,33763580
2023-01-31,185.720001,186.479996,183.479996,185.839996,171.630798,31947853
2023-02-01,185.839996,187.029999,183.240005,186.479996,172.221863,28527540
2023-02-02,186.360001,188.720001,185.300003,188.399994,173.995056,27188071
2023-02-03,187.360001,188.960007,185.800003,188.639999,174.216705,21357380
2023-02-06,187.600006,188.750000,185.639999,186.539993,172.277283,17931883
2023-02-07,187.639999,190.100006,186.580002,188.839996,174.401413,27257436
2023-02-08,189.399994,190.380005,188.479996,189.720001,175.214142,20120348
2023-02-09,189.559998,193.179993,189.399994,189.600006,175.103317,158538872
2023-02-10,187.279999,188.858002,185.419998,185.720001,171.519974,46689161
2023-02-13,186.600006,187.559998,185.440002,186.320007,172.074097,21870906
2023-02-14,186.580002,188.960007,186.000000,187.320007,172.997650,21599769
2023-02-15,175.000000,176.979996,167.580002,172.600006,159.403107,144966337
2023-02-16,172.339996,175.360001,170.580002,174.660004,161.305618,49374194
2023-02-17,173.320007,176.399994,172.279999,173.500000,160.234299,64702066
2023-02-20,174.399994,176.699997,173.759995,175.880005,162.432343,35128709
2023-02-21,176.039993,176.220001,171.419998,171.419998,158.313339,114830121
2023-02-22,170.320007,173.179993,168.740005,172.820007,159.606308,35163655
2023-02-23,168.419998,174.880005,168.080002,172.600006,164.152344,40518994
2023-02-24,173.000000,174.479996,170.309998,170.580002,162.231216,47280571
2023-02-27,171.399994,173.179993,171.399994,172.639999,164.190399,65039485
2023-02-28,171.080002,175.419998,171.000000,174.639999,166.092499,77677027
2023-03-01,175.500000,176.800003,173.675995,174.419998,165.883270,66688362
2023-03-02,174.179993,175.102005,171.600006,171.759995,163.353470,47614942
2023-03-03,171.960007,173.399994,170.559998,171.479996,163.087158,28320132
2023-03-06,171.479996,172.460007,170.559998,172.339996,163.905060,12810497
2023-03-07,171.919998,173.020004,168.699997,168.919998,160.652466,40741359
2023-03-08,168.100006,198.862000,167.960007,168.880005,160.614426,54618563
2023-03-09,167.300003,167.847000,162.360001,163.419998,155.421661,49699846
2023-03-10,151.279999,159.000000,151.279999,157.419998,149.715317,115174718
2023-03-13,157.000000,157.539993,146.059998,147.479996,140.261810,137764902
2023-03-14,147.240005,155.479996,146.199997,152.059998,144.617645,101874320
2023-03-15,151.000000,152.500000,138.059998,138.240005,131.474060,149633932
2023-03-16,142.000000,143.804001,139.800003,142.380005,135.411438,158923216
2023-03-17,142.419998,145.539993,137.740005,139.559998,132.729446,144812125
2023-03-20,131.580002,138.039993,128.119995,136.360001,129.686066,147930521
2023-03-21,139.179993,145.141006,138.759995,143.139999,136.134232,101651780
2023-03-22,141.419998,148.013000,140.679993,142.660004,135.677719,96414561
2023-03-23,141.100006,144.440002,139.639999,139.779999,132.938675,75878807
2023-03-24,137.360001,138.000000,130.059998,133.899994,127.346458,124849932
2023-03-27,137.300003,138.759995,135.039993,137.000000,130.294739,88189227
2023-03-28,139.000000,140.419998,135.839996,137.179993,130.465912,80446359
2023-03-29,137.800003,142.039993,137.602997,142.020004,135.069046,136034186
2023-03-30,142.559998,146.479996,142.289001,144.820007,137.732010,110866685
2023-03-31,143.940002,147.039993,143.932999,145.800003,138.664047,70480092
2023-04-03,146.660004,149.960007,146.460007,148.259995,141.003632,61316572
2023-04-04,148.539993,150.220001,146.500000,146.500000,139.329773,85429670
2023-04-05,148.399994,150.220001,147.059998,147.720001,140.490067,79983446
2023-04-06,148.559998,152.259995,148.440002,151.619995,144.199173,77732100
2023-04-11,151.779999,154.179993,151.740005,152.539993,145.074158,155427194
2023-04-12,153.380005,154.600006,152.699997,153.059998,145.568710,75043727
2023-04-13,152.580002,154.591995,152.220001,152.940002,145.454590,67937747
2023-04-14,153.699997,158.580002,153.039993,157.880005,150.152802,102778899
2023-04-17,158.919998,159.080002,153.580002,154.279999,146.728989,48532054
2023-04-18,155.600006,157.220001,154.960007,154.960007,147.375717,34842720
2023-04-19,154.619995,156.059998,154.259995,155.399994,147.794174,23709051
2023-04-20,156.259995,158.020004,154.100006,154.460007,146.900192,51785070
2023-04-21,153.339996,154.520004,152.179993,153.240005,145.739899,34635495
2023-04-24,152.300003,155.029999,152.078995,154.199997,146.652908,36313960
2023-04-25,153.520004,154.240005,150.839996,151.460007,144.047012,41514946
2023-04-26,151.460007,154.479996,149.679993,153.860001,146.329544,49550436
2023-04-27,156.220001,162.475006,155.399994,162.039993,154.109192,78793688
2023-04-28,160.380005,162.880005,156.940002,159.880005,152.054916,41563257
2023-05-02,158.139999,162.039993,154.479996,154.940002,147.356689,49769428
2023-05-03,156.380005,156.419998,151.740005,153.259995,145.758911,73452404
2023-05-04,152.179993,153.779999,146.740005,148.240005,140.984619,41318797
2023-05-05,149.419998,153.860001,149.419998,153.240005,145.739899,35537126
2023-05-09,154.440002,156.059998,152.899994,153.580002,146.063263,71557794
2023-05-10,154.039993,156.119995,152.679993,153.220001,145.720871,100719834
2023-05-11,153.699997,154.940002,150.820007,153.479996,145.968140,37699768
2023-05-12,154.960007,155.679993,153.660004,153.899994,146.367584,22601842
2023-05-15,155.800003,155.979996,153.479996,155.020004,147.432785,14615597
2023-05-16,155.220001,156.580002,154.059998,154.399994,146.843124,65808944
2023-05-17,153.320007,156.240005,152.800003,155.960007,148.326782,19770009
2023-05-18,157.759995,159.279999,157.580002,158.059998,150.323990,24764647
2023-05-19,158.600006,160.380005,157.479996,159.419998,151.617416,39076824
2023-05-22,158.320007,161.009995,157.820007,160.080002,152.245132,48913521
2023-05-23,160.360001,163.759995,159.860001,163.440002,155.440674,25118768
2023-05-24,161.339996,161.679993,157.759995,158.660004,150.894623,26590965
2023-05-25,157.979996,158.679993,155.399994,156.979996,149.296844,21692176
2023-05-26,157.899994,158.020004,154.300003,157.320007,149.620224,35862972
2023-05-30,157.020004,157.960007,155.080002,155.800003,148.174606,18218560
2023-05-31,154.800003,155.419998,150.539993,151.339996,143.932892,87428261
2023-06-01,152.020004,154.240005,151.279999,152.619995,145.150238,66415327
2023-06-02,154.000000,157.360001,153.979996,156.759995,149.087616,46644665
2023-06-05,157.160004,158.580002,154.539993,155.779999,148.155579,17458498
2023-06-06,154.979996,158.220001,153.339996,158.199997,150.457138,24565612
2023-06-07,158.279999,158.619995,156.440002,158.240005,150.495178,23106469
2023-06-08,158.779999,159.639999,156.940002,157.600006,149.886505,17716412
2023-06-09,157.619995,158.360001,155.619995,156.339996,148.688171,31345921
2023-06-12,157.080002,157.630005,155.179993,155.240005,147.642014,26578620
2023-06-13,155.479996,157.440002,153.880005,156.759995,149.087616,103425892
2023-06-14,157.039993,158.779999,156.701004,157.440002,149.734329,20989017
2023-06-15,157.440002,157.759995,153.119995,153.800003,146.272491,77609910
2023-06-16,154.080002,155.380005,153.000000,153.940002,146.405640,101253358
2023-06-19,153.699997,155.860001,153.121994,153.460007,145.949142,13924531
2023-06-20,153.559998,156.039993,153.259995,154.320007,146.767044,19125932
2023-06-21,153.320007,154.139999,151.380005,151.460007,144.047012,41614170
2023-06-22,149.660004,149.759995,146.880005,146.960007,139.767273,52493524
2023-06-23,145.520004,146.179993,143.300003,145.220001,138.112427,41598622
2023-06-26,144.619995,145.619995,141.255997,144.919998,137.827103,33921705
2023-06-27,145.259995,147.320007,144.320007,146.320007,139.158600,21529834
2023-06-28,147.020004,148.979996,146.673996,148.339996,141.079712,28271599
2023-06-29,148.679993,152.569000,148.529999,151.320007,143.913879,41115318
2023-06-30,152.820007,154.600006,152.440002,153.380005,145.873047,39518151
2023-07-03,154.580002,156.759995,154.320007,155.619995,148.003403,28280882
2023-07-04,155.039993,156.240005,151.979996,152.559998,145.093170,17870487
2023-07-05,151.000000,152.658005,149.399994,150.039993,142.696518,43163289
2023-07-06,147.899994,148.774994,145.919998,146.699997,139.519989,38697741
2023-07-07,146.179993,149.440002,146.179993,148.720001,141.441132,29450409
2023-07-10,147.759995,149.500000,147.460007,148.720001,141.441132,23448396
2023-07-11,148.380005,150.020004,148.240005,149.860001,142.525330,48047287
2023-07-12,150.779999,157.139999,150.479996,154.800003,147.223541,47980417
2023-07-13,154.660004,156.559998,154.039993,155.699997,148.079498,71642871
2023-07-14,155.699997,157.520004,154.940002,155.100006,147.508865,41907830
2023-07-17,154.339996,156.960007,154.339996,156.059998,148.421875,19453247
2023-07-18,155.500000,159.380005,154.860001,159.380005,151.579391,39312111
2023-07-19,163.479996,164.600006,161.300003,164.279999,156.239563,118509859
2023-07-20,164.500000,166.440002,164.360001,164.360001,156.315659,29099236
2023-07-21,164.240005,165.100006,162.720001,163.259995,155.269485,48356749
2023-07-24,161.160004,164.539993,161.059998,164.360001,156.315659,17236701
2023-07-25,164.839996,165.153000,163.279999,163.520004,155.516769,18551553
2023-07-26,162.000000,164.059998,160.289993,164.059998,156.030319,27428782
2023-07-27,156.000000,158.839996,153.059998,155.399994,147.794174,104746692
2023-07-28,153.119995,156.695999,153.042007,155.740005,148.117538,37756906
2023-07-31,155.240005,156.699997,154.960007,154.960007,147.375717,41439055
2023-08-01,154.000000,155.520004,151.419998,151.419998,144.008972,41550164
2023-08-02,148.500000,150.179993,145.979996,146.460007,139.291733,57040917
2023-08-03,145.960007,150.139999,144.960007,149.160004,141.859589,57132976
2023-08-04,150.000000,152.087997,149.039993,150.740005,143.362259,26360950
2023-08-07,151.119995,152.520004,149.919998,150.820007,143.438354,40570055
2023-08-08,149.199997,150.539993,146.080002,147.080002,139.881393,40910767
2023-08-09,149.559998,150.740005,148.759995,148.899994,141.612305,86031726
2023-08-10,147.639999,149.279999,147.100006,148.000000,143.355835,36325951
2023-08-11,147.320007,148.690002,146.119995,146.600006,141.999771,31925648
2023-08-14,146.240005,146.940002,145.119995,145.880005,141.302353,39239686
2023-08-15,146.000000,146.410004,143.000000,143.539993,139.035782,28344045
2023-08-16,143.279999,145.800003,142.839996,145.000000,140.449966,50752319
2023-08-17,144.839996,146.100006,144.600006,145.419998,140.856781,29310433
2023-08-18,144.639999,145.679993,143.339996,144.240005,139.713821,27512973
2023-08-21,143.860001,146.059998,143.660004,143.660004,139.152023,22173472
2023-08-22,144.539993,145.322006,142.699997,142.699997,138.222137,34256300
2023-08-23,142.800003,144.250000,142.699997,143.039993,138.551468,86181183
2023-08-24,145.179993,146.039993,143.960007,144.539993,140.004395,24601950
2023-08-25,145.660004,146.020004,143.639999,143.979996,139.461975,20465367
2023-08-29,145.320007,149.960007,145.220001,149.960007,145.254333,52760042
2023-08-30,150.619995,152.539993,148.979996,149.039993,144.363190,29777075
2023-08-31,149.000000,149.899994,147.360001,147.360001,142.735916,56729612
2023-09-01,148.100006,149.979996,147.972000,149.059998,144.382568,27326603
2023-09-04,149.940002,152.139999,149.615005,150.800003,146.067978,30146626
2023-09-05,149.979996,151.500000,148.380005,149.639999,144.944366,64373046
2023-09-06,148.679993,150.360001,148.059998,149.220001,144.537552,25186830
2023-09-07,148.500000,149.740005,147.820007,147.979996,143.336456,24059524
2023-09-08,147.500000,148.720001,145.860001,148.240005,143.588303,92559662
2023-09-11,147.940002,150.580002,147.940002,149.899994,145.196198,28151720
2023-09-12,150.800003,153.759995,150.600006,153.580002,148.760742,42675861
2023-09-13,154.119995,157.960007,153.740005,157.240005,152.305893,45204574
2023-09-14,157.380005,160.460007,156.759995,160.080002,155.056763,46592313
2023-09-15,161.020004,163.600006,160.320007,161.460007,156.393463,95245108
2023-09-18,160.779999,162.100006,158.541000,158.800003,153.816940,30159436
2023-09-19,158.000000,160.139999,157.660004,159.220001,154.223755,35030804
2023-09-20,160.259995,162.139999,159.580002,159.580002,154.572464,49443117
2023-09-21,156.199997,157.800003,153.759995,156.699997,151.782822,101649512
2023-09-22,156.199997,158.520004,154.919998,155.320007,150.446136,63665727
2023-09-25,154.240005,157.919998,153.000000,153.639999,148.818848,31285690
2023-09-26,156.240005,161.020004,155.860001,159.679993,154.669312,57010417
2023-09-27,158.240005,160.679993,157.470001,158.119995,153.158264,44397025
2023-09-28,157.419998,159.119995,156.919998,159.080002,154.088150,31913112
2023-09-29,159.000000,159.979996,158.419998,158.940002,153.952545,47529159
2023-10-02,159.000000,160.350006,155.820007,155.820007,150.930450,34149954
2023-10-03,155.020004,156.759995,154.089996,154.279999,149.438766,49422328
2023-10-04,153.059998,155.380005,152.339996,153.880005,149.051331,47005528
2023-10-05,153.639999,153.860001,151.580002,152.520004,147.733994,40701456
2023-10-06,152.800003,155.179993,151.619995,154.759995,149.903702,27501875
2023-10-09,152.759995,154.220001,151.582001,152.020004,147.249695,65100536
2023-10-10,153.479996,157.679993,151.220001,156.779999,151.860321,46151859
2023-10-11,155.520004,158.440002,154.539993,157.179993,152.247757,31683307
2023-10-12,157.880005,158.679993,151.160004,152.279999,147.501526,70870493
2023-10-13,151.820007,154.639999,150.699997,153.080002,148.276428,48831138
2023-10-16,153.179993,154.399994,152.020004,153.259995,148.450775,53256134
2023-10-17,152.839996,155.240005,152.059998,154.800003,149.942459,49166082
2023-10-18,155.279999,155.919998,151.440002,151.639999,146.881607,32855695
2023-10-19,150.500000,152.559998,147.639999,147.800003,143.162109,60376953
2023-10-20,146.860001,147.860001,144.320007,144.860001,140.314362,71027245
2023-10-23,145.279999,145.779999,143.479996,144.039993,139.520081,43059578
2023-10-24,136.479996,139.860001,129.580002,134.639999,130.415054,119659255
2023-10-25,132.279999,134.880005,131.419998,133.220001,129.039627,76612630
2023-10-26,131.679993,133.899994,130.619995,132.240005,128.090378,70540765
2023-10-27,131.279999,133.100006,128.639999,129.199997,125.145760,98106787
2023-10-30,128.539993,131.080002,128.119995,130.660004,126.559952,60102076
2023-10-31,130.759995,132.779999,129.460007,131.600006,127.470459,55502586
2023-11-01,131.699997,133.000000,128.919998,129.339996,125.281372,64118027
2023-11-02,129.899994,133.399994,129.639999,133.240005,129.058990,35920598
2023-11-03,134.199997,137.330994,132.160004,136.339996,132.061707,35763911
2023-11-06,136.500000,138.000000,135.240005,136.300003,132.022980,34139210
2023-11-07,135.800003,137.320007,134.880005,136.220001,131.945480,26541070
2023-11-08,134.559998,137.100006,132.839996,136.020004,131.751755,29514626
2023-11-09,135.940002,137.610001,134.839996,136.979996,132.681625,57710185
2023-11-10,136.460007,136.559998,134.100006,135.580002,131.325562,25413757
2023-11-13,136.559998,137.300003,134.580002,136.740005,132.449173,31803455
2023-11-14,136.479996,138.639999,135.139999,138.460007,134.115204,26715991
2023-11-15,139.000000,142.199997,138.679993,139.880005,135.490631,64647934
2023-11-16,138.929993,141.080002,137.800003,139.039993,134.676987,40382923
2023-11-17,140.100006,143.199997,137.580002,142.800003,138.319000,39566527
2023-11-20,142.800003,143.660004,141.800003,142.539993,138.067154,39490867
2023-11-21,141.500000,143.380005,140.160004,141.720001,137.272888,20885928
2023-11-22,141.520004,142.580002,139.639999,139.979996,135.587494,33759659
2023-11-23,139.679993,141.240005,137.479996,140.240005,135.839340,44680451
2023-11-24,140.679993,142.020004,139.279999,141.639999,137.195404,21281303
2023-11-27,141.220001,142.720001,140.199997,140.199997,135.800583,16277027
2023-11-28,139.600006,141.320007,138.779999,140.119995,135.723099,37092272
2023-11-29,138.880005,140.839996,138.300003,140.300003,135.897461,37260280
2023-11-30,140.520004,142.039993,139.160004,141.039993,136.614227,88216617
2023-12-01,141.279999,143.339996,140.759995,142.360001,137.892807,34100824
2023-12-04,142.800003,143.720001,141.386993,142.979996,138.493347,58569218
2023-12-05,136.500000,140.500000,136.500000,139.460007,135.083817,117463540
2023-12-06,140.460007,141.259995,138.339996,140.240005,135.839340,309071142
2023-12-07,139.199997,141.100006,138.100006,140.139999,135.742477,44771743
2023-12-08,140.720001,144.600006,139.279999,143.279999,138.783936,58692654
2023-12-11,143.820007,144.639999,141.699997,142.500000,138.028412,59341287
2023-12-12,143.039993,143.899994,141.600006,141.679993,137.234146,36126207
2023-12-13,140.539993,142.539993,139.460007,141.080002,136.652985,59678930
2023-12-14,143.899994,150.600006,143.419006,150.000000,145.293076,176673102
2023-12-15,150.779999,151.759995,145.970993,146.639999,142.038513,103975982
2023-12-18,145.199997,148.020004,144.179993,146.500000,141.902893,22514276
2023-12-19,145.559998,148.479996,144.740005,147.660004,143.026505,42444436
2023-12-20,151.220001,152.360001,146.759995,151.639999,146.881607,75955329
2023-12-21,150.039993,152.559998,148.880005,151.419998,146.668518,55268216
2023-12-22,149.899994,152.080002,149.880005,151.779999,147.017212,13070297
2023-12-27,152.600006,154.720001,150.860001,153.660004,148.838226,26184336
